BuildingNumber_original;BuildingNumber;City;CompetentAuthorityName;CountryName;FacilityID;FacilityName;MainActivityIndicator;MainIAActivityCode;MainIAActivityName;MainIASectorName;MainIASubActivityName;NationalID;PostalCode;ReportingYear;StreetName;Lat;Long;Number of Records;url_1;address_full;url_1_full_csv;Unnamed: 22;addresseid;matrikelnr;ejerlavkode;komkode;ESREjdNr;registreretareal_plot
25;25;Svenstrup J;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16544;Arla Foods AmbA AKAFA;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2007;Svenstrup Skolevej;56,97439384;9,844795171;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;ffb394d2-ce4b-4b3b-85b5-d99c604a220a;23n;611153;0851;86374;77038
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2008;Svenstrup Skolevej;56,97439384;9,844795171;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;ffb394d2-ce4b-4b3b-85b5-d99c604a220a;23n;611153;0851;86374;77038
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2009;Svenstrup Skolevej;56,97439384;9,844795171;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;ffb394d2-ce4b-4b3b-85b5-d99c604a220a;23n;611153;0851;86374;77038
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2010;Svenstrup Skolevej;56,97439384;9,844795171;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;ffb394d2-ce4b-4b3b-85b5-d99c604a220a;23n;611153;0851;86374;77038
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2011;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;ffb394d2-ce4b-4b3b-85b5-d99c604a220a;23n;611153;0851;86374;77038
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2012;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;ffb394d2-ce4b-4b3b-85b5-d99c604a220a;23n;611153;0851;86374;77038
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2013;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;ffb394d2-ce4b-4b3b-85b5-d99c604a220a;23n;611153;0851;86374;77038
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2014;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;ffb394d2-ce4b-4b3b-85b5-d99c604a220a;23n;611153;0851;86374;77038
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2015;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;ffb394d2-ce4b-4b3b-85b5-d99c604a220a;23n;611153;0851;86374;77038
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2016;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;ffb394d2-ce4b-4b3b-85b5-d99c604a220a;23n;611153;0851;86374;77038
25;25;Svenstrup J;miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2017;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;ffb394d2-ce4b-4b3b-85b5-d99c604a220a;23n;611153;0851;86374;77038
25;25;Sydals;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16896;JACOB BLADT;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9195;6470;2007;Mintebjergvej;54,91406192;9,944774316;1;https://dawa.aws.dk/adresser?q=;Mintebjergvej 25, 6470 Sydals;https://dawa.aws.dk/adresser?q=Mintebjergvej 25, 6470 Sydals;https://dawa.aws.dk/adresser?q=Mintebjergvej 25, 6470 Sydals;0a3f50b7-8da8-32b8-e044-0003ba298018;3;1550255;0540;17659;37565
26;26;Aabenraa;Miljøstyrelsen;Denmark;8069;Hans Jørgen Staugaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2440;6200;2008;Tornhøjvej;54,95834782;9,538303902;1;https://dawa.aws.dk/adresser?q=;Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;0a3f50b6-fdc0-32b8-e044-0003ba298018;3a;1530456;0580;4785;186935
26;26;Aabenraa;Miljøstyrelsen;Denmark;8069;Hans Jørgen Staugaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2440;6200;2009;Tornhøjvej;54,95834782;9,538303902;1;https://dawa.aws.dk/adresser?q=;Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;0a3f50b6-fdc0-32b8-e044-0003ba298018;3a;1530456;0580;4785;186935
26;26;Aabenraa;Miljøstyrelsen;Denmark;8069;Hans Jørgen Staugaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2440;6200;2010;Tornhøjvej;54,95834782;9,538303902;1;https://dawa.aws.dk/adresser?q=;Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;0a3f50b6-fdc0-32b8-e044-0003ba298018;3a;1530456;0580;4785;186935
26;26;Aabenraa;Miljøstyrelsen;Denmark;8069;Hans Jørgen Staugaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2440;6200;2011;Tornhøjvej;54,95834782;9,538303902;1;https://dawa.aws.dk/adresser?q=;Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;0a3f50b6-fdc0-32b8-e044-0003ba298018;3a;1530456;0580;4785;186935
26;26;Aabenraa;Miljøstyrelsen;Denmark;8069;Hans Jørgen Staugaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2440;6200;2012;Tornhøjvej;54,95834782;9,538303902;1;https://dawa.aws.dk/adresser?q=;Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;0a3f50b6-fdc0-32b8-e044-0003ba298018;3a;1530456;0580;4785;186935
26;26;Tønder;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16574;Danish Crown AMBA (oksekødsdivisionen Tønder);True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2007;Viddingherredsgade;54,92975354;8,856008606;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;0;0;0;0;0;0
26;26;Tønder;Miljøstyrelsen;Denmark;16574;Danish Crown AMBA (oksekødsdivisionen Tønder);True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2008;Viddingherredsgade;54,92975354;8,856008606;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;0;0;0;0;0;0
26;26;Tønder;Miljøstyrelsen;Denmark;16574;Danish Crown AMBA (oksekødsdivisionen Tønder);True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2009;Viddingherredsgade;54,92975354;8,856008606;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;0;0;0;0;0;0
26;26;Tønder;Miljøstyrelsen;Denmark;16574;Danish Crown A/S;True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2011;Viddingherredsgade;54,92964592;8,856196255;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;0;0;0;0;0;0
26;26;Tønder;Miljøstyrelsen;Denmark;16574;Danish Crown A/S;True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2012;Viddingherredsgade;54,92964592;8,856196255;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;0;0;0;0;0;0
26;26;Tønder;Miljøstyrelsen;Denmark;16574;Danish Crown A/S;True;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2013;Viddingherredsgade;54,92964592;8,856196255;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;0;0;0;0;0;0
26;26;Videbæk;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16543;Arla Foods amba Danmark Protein;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2007;Sønderupvej;56,04964913;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;da06b922-dafc-4048-bef5-65edb925d6a3;1ae;1211156;0760;34795;224445
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Arla Foods amba Danmark Protein;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2008;Sønderupvej;56,04964913;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;da06b922-dafc-4048-bef5-65edb925d6a3;1ae;1211156;0760;34795;224445
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Arla Foods amba Danmark Protein;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2009;Sønderupvej;56,04964913;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;da06b922-dafc-4048-bef5-65edb925d6a3;1ae;1211156;0760;34795;224445
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Danmark Protein;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2010;Sønderupvej;56,04964913;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;da06b922-dafc-4048-bef5-65edb925d6a3;1ae;1211156;0760;34795;224445
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Danmark Protein;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2011;Sønderupvej;56,04964912;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;da06b922-dafc-4048-bef5-65edb925d6a3;1ae;1211156;0760;34795;224445
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Danmark Protein;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2012;Sønderupvej;56,04964912;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;da06b922-dafc-4048-bef5-65edb925d6a3;1ae;1211156;0760;34795;224445
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Danmark Protein;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2013;Sønderupvej;56,04964912;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;da06b922-dafc-4048-bef5-65edb925d6a3;1ae;1211156;0760;34795;224445
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Danmark Protein;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2014;Sønderupvej;56,04964912;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;da06b922-dafc-4048-bef5-65edb925d6a3;1ae;1211156;0760;34795;224445
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Danmark Protein;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2016;Sønderupvej;56,04964912;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;da06b922-dafc-4048-bef5-65edb925d6a3;1ae;1211156;0760;34795;224445
26;26;Videbæk;miljøstyrelsen;Denmark;16543;Danmark Protein;True;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2017;Sønderupvej;56,04964912;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;da06b922-dafc-4048-bef5-65edb925d6a3;1ae;1211156;0760;34795;224445
26;26;Vrå;Miljøstyrelsen;Denmark;209638;DANHATCH A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9820;9760;2013;Rugerivej;57,505858;9,902249882;1;https://dawa.aws.dk/adresser?q=;Rugerivej 26, 9760 Vrå;https://dawa.aws.dk/adresser?q=Rugerivej 26, 9760 Vrå;https://dawa.aws.dk/adresser?q=Rugerivej 26, 9760 Vrå;0a3f50c8-a801-32b8-e044-0003ba298018;7aa;561555;0860;28989;64626
26;26;Vrå;Miljøstyrelsen;Denmark;209690;DANHATCH A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9821;9760;2013;Rugerivej;54,86214533;9,655348811;1;https://dawa.aws.dk/adresser?q=;Rugerivej 26, 9760 Vrå;https://dawa.aws.dk/adresser?q=Rugerivej 26, 9760 Vrå;https://dawa.aws.dk/adresser?q=Rugerivej 26, 9760 Vrå;0a3f50c8-a801-32b8-e044-0003ba298018;7aa;561555;0860;28989;64626
26;26;Vrå;miljøstyrelsen;Denmark;209690;DANHATCH A/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9821;9760;2017;Rugerivej;54,86214533;9,655348811;1;https://dawa.aws.dk/adresser?q=;Rugerivej 26, 9760 Vrå;https://dawa.aws.dk/adresser?q=Rugerivej 26, 9760 Vrå;https://dawa.aws.dk/adresser?q=Rugerivej 26, 9760 Vrå;0a3f50c8-a801-32b8-e044-0003ba298018;7aa;561555;0860;28989;64626
27;27;Århus C;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;7126;AarhusKarlshamn Denmark A/S;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;170;8100;2007;M.P. Bruunsgade;56,14865504;10,20360923;1;https://dawa.aws.dk/adresser?q=;M.P. Bruunsgade 27, 8100 Århus C;https://dawa.aws.dk/adresser?q=M.P. Bruunsgade 27, 8100 Århus C;https://dawa.aws.dk/adresser?q=M.P. Bruunsgade 27, 8100 Århus C;0;0;0;0;0;0
27;27;Århus C;Miljøstyrelsen;Denmark;7126;AarhusKarlshamn Denmark A/S;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;170;8100;2008;M.P. Bruunsgade;56,14865504;10,20360923;1;https://dawa.aws.dk/adresser?q=;M.P. Bruunsgade 27, 8100 Århus C;https://dawa.aws.dk/adresser?q=M.P. Bruunsgade 27, 8100 Århus C;https://dawa.aws.dk/adresser?q=M.P. Bruunsgade 27, 8100 Århus C;0;0;0;0;0;0
27;27;Holstebro;Miljøstyrelsen;Denmark;296143;Jens Kristian Skautrup Iversen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8365;7500;2016;Skautrupvej;56,29555415;8,704463864;1;https://dawa.aws.dk/adresser?q=;Skautrupvej 27, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Skautrupvej 27, 7500 Holstebro;https://dawa.aws.dk/adresser?q=Skautrupvej 27, 7500 Holstebro;0a3f50be-2191-32b8-e044-0003ba298018;2a;1191861;0661;52120;616500
27;27;Høng;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16904;Claus Ole Jensen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9210;4270;2007;Kragerupgårdsvej;55,50691683;11,3621317;1;https://dawa.aws.dk/adresser?q=;Kragerupgårdsvej 27, 4270 Høng;https://dawa.aws.dk/adresser?q=Kragerupgårdsvej 27, 4270 Høng;https://dawa.aws.dk/adresser?q=Kragerupgårdsvej 27, 4270 Høng;0a3f50ad-8747-32b8-e044-0003ba298018;13a;190455;0326;16208;170965
27;27;Hornsyld;Miljøstyrelsen;Denmark;237638;BORCHSMINDE V/THOMAS C. RYDER;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6009;8783;2014;Hornumvej;55,74561602;9,792052747;1;https://dawa.aws.dk/adresser?q=;Hornumvej 27, 8783 Hornsyld;https://dawa.aws.dk/adresser?q=Hornumvej 27, 8783 Hornsyld;https://dawa.aws.dk/adresser?q=Hornumvej 27, 8783 Hornsyld;93e1cb28-41c6-49f1-918e-135418d948d5;1;1100651;0766;10791;593676
27;27;Ranum;Miljøstyrelsen;Denmark;237627;Albert Damgaard;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4119;9681;2014;Livøvej;56,87747398;9,291957286;1;https://dawa.aws.dk/adresser?q=;Livøvej 27, 9681 Ranum;https://dawa.aws.dk/adresser?q=Livøvej 27, 9681 Ranum;https://dawa.aws.dk/adresser?q=Livøvej 27, 9681 Ranum;6a43f54d-7ed8-3e7f-e044-00144f3ead67;1a;661052;0820;9197;324637
