BuildingNumber_original;BuildingNumber;City;CompetentAuthorityName;CountryName;FacilityID;FacilityName;MainActivityIndicator;MainIAActivityCode;MainIAActivityName;MainIASectorName;MainIASubActivityName;NationalID;PostalCode;ReportingYear;StreetName;Lat;Long;Number of Records;url_1;address_full;url_1_full_csv;
24;24;Videbæk;Miljøstyrelsen;Denmark;66847;Arla Foods amba Nr. Vium Mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;404;6920;2008;Sønderupvej;56,04981417;8,666305102;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk
24;24;Videbæk;Miljøstyrelsen;Denmark;66847;Arla Foods amba Nr. Vium Mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;404;6920;2009;Sønderupvej;56,04981417;8,666305102;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk
24;24;Videbæk;Miljøstyrelsen;Denmark;66847;Arla Foods amba Nr. Vium Mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;404;6920;2010;Sønderupvej;56,04981417;8,666305102;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk
24;24;Videbæk;Miljøstyrelsen;Denmark;66847;Arla Foods amba Nr. Vium Mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;404;6920;2011;Sønderupvej;56,04965345;8,663368497;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk
24;24;Videbæk;Miljøstyrelsen;Denmark;66847;Arla Foods amba Nr. Vium Mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;404;6920;2012;Sønderupvej;56,04965345;8,663368497;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk
24;24;Videbæk;Miljøstyrelsen;Denmark;66847;Arla Foods amba Nr. Vium Mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;404;6920;2013;Sønderupvej;56,04965345;8,663368497;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk
24;24;Videbæk;Miljøstyrelsen;Denmark;66847;Arla Foods amba Nr. Vium Mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;404;6920;2014;Sønderupvej;56,04965345;8,663368497;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk
24;24;Videbæk;Miljøstyrelsen;Denmark;66847;Arla Foods amba Nr. Vium Mejeri;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;404;6920;2016;Sønderupvej;56,04965345;8,663368497;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 24, 6920 Videbæk
25;25;Grindsted;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;237666;Jægergården Landbrug Aps;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9207;7200;2007;Lundhedevej;55,64522884;9,183911476;1;https://dawa.aws.dk/adresser?q=;Lundhedevej 25, 7200 Grindsted;https://dawa.aws.dk/adresser?q=Lundhedevej 25, 7200 Grindsted;https://dawa.aws.dk/adresser?q=Lundhedevej 25, 7200 Grindsted
25;25;Løgstør;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;9457;Landmand Mark Rokkedal;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4268;9670;2007;Mersvej;56,98940559;9,336657639;1;https://dawa.aws.dk/adresser?q=;Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør
25;25;Løgstør;Miljøstyrelsen;Denmark;209597;Mark Rokkedal;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9743;9670;2011;Mersvej;56,98940554;9,336674095;1;https://dawa.aws.dk/adresser?q=;Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør
25;25;Løgstør;Miljøstyrelsen;Denmark;209597;Mark Rokkedal;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9743;9670;2012;Mersvej;56,98940554;9,336674095;1;https://dawa.aws.dk/adresser?q=;Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør
25;25;Løgstør;Miljøstyrelsen;Denmark;209597;Mark Rokkedal;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9743;9670;2013;Mersvej;56,98940554;9,336674095;1;https://dawa.aws.dk/adresser?q=;Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør
25;25;Løgstør;Miljøstyrelsen;Denmark;209597;Rokkedahl Landbrug A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9743;9670;2015;Mersvej;56,98940554;9,336674095;1;https://dawa.aws.dk/adresser?q=;Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør
25;25;Løgstør;Miljøstyrelsen;Denmark;209597;Rokkedahl Landbrug A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9743;9670;2016;Mersvej;56,98940554;9,336674095;1;https://dawa.aws.dk/adresser?q=;Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør
25;25;Løgstør;miljøstyrelsen;Denmark;209597;Rokkedahl Landbrug A/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9743;9670;2017;Mersvej;56,98940554;9,336674095;1;https://dawa.aws.dk/adresser?q=;Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør;https://dawa.aws.dk/adresser?q=Mersvej 25, 9670 Løgstør
25;25;Svenstrup J;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16544;Arla Foods AmbA AKAFA;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2007;Svenstrup Skolevej;56,97439384;9,844795171;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2008;Svenstrup Skolevej;56,97439384;9,844795171;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2009;Svenstrup Skolevej;56,97439384;9,844795171;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2010;Svenstrup Skolevej;56,97439384;9,844795171;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2011;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2012;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2013;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2014;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2015;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J
25;25;Svenstrup J;Miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2016;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J
25;25;Svenstrup J;miljøstyrelsen;Denmark;16544;Arla Foods AmbA AKAFA;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;411;9230;2017;Svenstrup Skolevej;56,97403465;9,843438079;1;https://dawa.aws.dk/adresser?q=;Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J;https://dawa.aws.dk/adresser?q=Svenstrup Skolevej 25, 9230 Svenstrup J
25;25;Sydals;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16896;JACOB BLADT;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9195;6470;2007;Mintebjergvej;54,91406192;9,944774316;1;https://dawa.aws.dk/adresser?q=;Mintebjergvej 25, 6470 Sydals;https://dawa.aws.dk/adresser?q=Mintebjergvej 25, 6470 Sydals;https://dawa.aws.dk/adresser?q=Mintebjergvej 25, 6470 Sydals
26;26;Aabenraa;Miljøstyrelsen;Denmark;8069;Hans Jørgen Staugaard;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2440;6200;2008;Tornhøjvej;54,95834782;9,538303902;1;https://dawa.aws.dk/adresser?q=;Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa
26;26;Aabenraa;Miljøstyrelsen;Denmark;8069;Hans Jørgen Staugaard;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2440;6200;2009;Tornhøjvej;54,95834782;9,538303902;1;https://dawa.aws.dk/adresser?q=;Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa
26;26;Aabenraa;Miljøstyrelsen;Denmark;8069;Hans Jørgen Staugaard;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2440;6200;2010;Tornhøjvej;54,95834782;9,538303902;1;https://dawa.aws.dk/adresser?q=;Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa
26;26;Aabenraa;Miljøstyrelsen;Denmark;8069;Hans Jørgen Staugaard;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2440;6200;2011;Tornhøjvej;54,95834782;9,538303902;1;https://dawa.aws.dk/adresser?q=;Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa
26;26;Aabenraa;Miljøstyrelsen;Denmark;8069;Hans Jørgen Staugaard;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;2440;6200;2012;Tornhøjvej;54,95834782;9,538303902;1;https://dawa.aws.dk/adresser?q=;Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa;https://dawa.aws.dk/adresser?q=Tornhøjvej 26, 6200 Aabenraa
26;26;Tønder;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16574;Danish Crown AMBA (oksekødsdivisionen Tønder);TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2007;Viddingherredsgade;54,92975354;8,856008606;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder
26;26;Tønder;Miljøstyrelsen;Denmark;16574;Danish Crown AMBA (oksekødsdivisionen Tønder);TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2008;Viddingherredsgade;54,92975354;8,856008606;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder
26;26;Tønder;Miljøstyrelsen;Denmark;16574;Danish Crown AMBA (oksekødsdivisionen Tønder);TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2009;Viddingherredsgade;54,92975354;8,856008606;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder
26;26;Tønder;Miljøstyrelsen;Denmark;16574;Danish Crown A/S;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2011;Viddingherredsgade;54,92964592;8,856196255;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder
26;26;Tønder;Miljøstyrelsen;Denmark;16574;Danish Crown A/S;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2012;Viddingherredsgade;54,92964592;8,856196255;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder
26;26;Tønder;Miljøstyrelsen;Denmark;16574;Danish Crown A/S;TRUE;8.(a);Slaughterhouses;Animal and vegetable products from the food and beverage sector;;1208;6270;2013;Viddingherredsgade;54,92964592;8,856196255;1;https://dawa.aws.dk/adresser?q=;Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder;https://dawa.aws.dk/adresser?q=Viddingherredsgade 26, 6270 Tønder
26;26;Videbæk;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;16543;Arla Foods amba Danmark Protein;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2007;Sønderupvej;56,04964913;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Arla Foods amba Danmark Protein;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2008;Sønderupvej;56,04964913;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Arla Foods amba Danmark Protein;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2009;Sønderupvej;56,04964913;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Danmark Protein;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2010;Sønderupvej;56,04964913;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Danmark Protein;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2011;Sønderupvej;56,04964912;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Danmark Protein;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2012;Sønderupvej;56,04964912;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Danmark Protein;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2013;Sønderupvej;56,04964912;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk
26;26;Videbæk;Miljøstyrelsen;Denmark;16543;Danmark Protein;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;403;6920;2014;Sønderupvej;56,04964912;8,668409679;1;https://dawa.aws.dk/adresser?q=;Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk;https://dawa.aws.dk/adresser?q=Sønderupvej 26, 6920 Videbæk
